AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,AVG_Blank Touch Latency,AVG_Correct Centre touch latency,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - Blank Touches,AVG_End Summary - Centre ITI Touches,AVG_End Summary - Condition,AVG_End Summary - Corrects,AVG_End Summary - Left ITI Touches,AVG_End Summary - Omissions - Omission,AVG_End Summary - Right ITI Touches,AVG_Omission to Tray Latency,AVG_Reward IR Breaks - Reward Beam Cnt,AVG_Screen IR Breaks - Screen IR Cnt,AVG_Tray entered - Cnt,AVG_Trial Analysis - Condition,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Omissions - Omission,AVG_Trial Analysis - Time
D2VG3fx31m8,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-11-03 8:49:58 PM,2.719,321.1675,,8.664000000000001,6,1,752.357,2,2,1,,62.469,,141,1,390.7381666666667,1,1,390.7381666666667
D2VG3fx42m9,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2016-01-21 4:53:47 PM,3.2955384615384626,64.2252,25.219,3.6014000000000004,29,,622.076,5,16,1,4,22.648,,173,74,303.43429999999995,1,1,303.43429999999995
D2VG3fx35m6,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-12-29 4:57:12 PM,5.10175,46.191625,22.939857142857143,4.904,17,,650.811,8,6,1,3,8.445,44,157,28,324.7469,1,1,324.74690000000004
D2VG3fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-12-29 4:56:24 PM,5.46475,83.05166666666666,26.9195,6.707000000000001,12,,673.21,3,12,1,1,3.111,,132,27,340.04796666666664,1,1,340.04796666666675
D2VG3fx42m9,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2016-01-20 4:40:44 PM,3.4973333333333336,103.66266666666667,9.046,6.542999999999999,8,1,517.742,3,1,1,1,6.34,,,119,274.98616666666663,1,1,274.98616666666663
D2VG3fx41m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2016-01-22 4:32:24 PM,6.762,84.03000000000002,18.777749999999997,6.388999999999999,8,1,639.187,6,17,1,6,4.059,46,181,63,318.54913333333326,1,1,318.54913333333326
D2VG3fx27m3,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-10-08 4:23:40 PM,4.4198571428571425,199.524,70.83,4.5445,11,,709.948,2,4,1,1,2.438,24,133,13,356.8070333333334,1,1,356.8070333333334
D2VG3fx31m6,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-10-07 4:15:13 PM,6.03525,31.395923076923072,9.871076923076924,4.805307692307692,5,,579.693,13,9,,5,,36,106,85,294.70533333333333,1,,294.70533333333333
D2VG3fx42m8,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2016-01-25 4:48:10 PM,1.7593333333333334,41.300363636363635,21.60675,6.490181818181819,8,,644.121,11,1,1,4,3.096,,133,56,332.79060000000004,1,1,332.79060000000004
D2VG3fx42m9,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2016-01-22 4:36:46 PM,2.681,177.195,11.084,4.038,23,,665.563,1,9,1,9,3.729,,121,72,328.7934666666667,1,1,328.7934666666667
D2VG3fx41m6,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2016-01-22 4:31:47 PM,1.9616,73.4944,17.7528,7.3848,13,,658.31,5,,1,9,21.674,36,120,60,327.26306666666665,1,1,327.26306666666665
D2VG3fx33m3,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-11-12 5:08:13 PM,4.011333333333333,52.5354,9.061571428571428,5.007499999999999,18,1,661.199,10,4,1,15,10.002,,159,39,335.4740333333333,1,1,335.4740333333333
D2VG3fx33m3,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-11-09 5:35:38 PM,3.211125,66.81500000000001,21.983714285714285,5.019142857142858,17,,660.659,7,3,1,3,27.293,54,209,35,327.61886666666675,1,1,327.61886666666675
D2VG3fx31m8,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-10-30 8:52:40 PM,3.0256666666666665,80.67,55.30924999999999,6.4098,3,,688.38,5,3,1,1,10.118,,134,16,355.81773333333336,1,1,355.81773333333336
D2VG3fx31m8,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-10-29 7:34:05 PM,4.938,91.7114,18.067,4.9488,6,1,713.582,5,2,1,3,76.044,,123,5,369.61886666666663,1,1,369.6188666666667
D2VG3fx39m6,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-12-29 5:02:23 PM,3.8678333333333335,63.61042857142858,18.439666666666664,6.202571428571429,15,,614.325,7,8,1,8,8.425,,106,69,317.3053666666667,1,1,317.3053666666667
D2VG3fx37m6,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,,2015-12-28 5:04:30 PM,5.1801666666666675,42.754222222222225,28.7914,5.745,7,1,656.103,9,2,1,3,4.69,,110,40,327.3223666666666,1,1,327.3223666666666
D2VG3fx42m10,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2016-01-26 5:31:05 PM,3.0689999999999995,161.23466666666667,32.177,7.176333333333333,5,,733.778,3,,1,3,82.164,62,176,8,378.12173333333334,1,1,378.12173333333334
D2VG3fx35m7,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-23 4:53:22 PM,5.535,100.07050000000002,29.73025,5.530000000000001,10,,686.742,6,3,1,7,90.677,48,132,18,351.91290000000004,1,1,351.91290000000004
