AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,AVG_Blank Touch Latency,AVG_Correct Centre touch latency,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - Blank Touches,AVG_End Summary - Centre ITI Touches,AVG_End Summary - Condition,AVG_End Summary - Corrects,AVG_End Summary - Left ITI Touches,AVG_End Summary - Omissions - Omission,AVG_End Summary - Right ITI Touches,AVG_Reward IR Breaks - Reward Beam Cnt,AVG_Screen IR Breaks - Screen IR Cnt,AVG_Tray entered - Cnt,AVG_Trial Analysis - Condition,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Omissions - Omission,AVG_Trial Analysis - Time
H904Bm3,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-07-17 4:05:56 PM,2.950047619047619,9.344066666666667,0.9611000000000001,9.344066666666667,78,1,473.888,30,,,14,44,160,38,324.8988333333334,1,,324.8988333333334
H903Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-29 2:40:39 PM,2.12,2.3611000000000004,1.2066333333333332,2.3611000000000004,3,,262.556,30,,,,35,68,37,133.42063333333334,1,,133.4206333333333
H904Bm1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-20 3:15:04 PM,2.8022500000000004,3.5583666666666662,1.0350666666666666,3.5583666666666662,7,,292.835,30,,,,54,113,46,158.5111,1,,158.51110000000003
H908Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-11 1:56:51 PM,3.0135,2.5191999999999997,0.8915333333333335,2.5191999999999997,2,,257.375,30,,,,36,119,45,137.13,1,,137.13
H912Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-04-29 2:30:35 PM,,3.4434,1.0104,3.4434,,,288.76,30,,,,56,,40,158.68503333333334,1,,158.68503333333334
H912Bm6,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-04-28 1:28:33 PM,0.115,2.472066666666666,0.9848333333333331,2.472066666666666,1,,258.829,30,1,,,58,,36,143.2254,1,,143.2254
H906Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-02-27 3:20:56 PM,2.642,4.199366666666667,1.1281999999999999,4.199366666666667,5,1,314.913,30,,,4,41,,33,140.89559999999997,1,,140.89559999999997
H918Gm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-02-26 3:52:42 PM,10.752181818181818,6.0993666666666675,0.9614999999999998,6.0993666666666675,16,,367.084,30,2,,,51,,35,238.89533333333333,1,,238.89533333333333
H906Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-02-24 3:31:54 PM,3.2077142857142857,3.8744666666666654,0.8617333333333331,3.8744666666666654,15,1,297.195,30,1,,3,37,154,36,162.53279999999998,1,,162.53279999999998
H914Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-08-08 3:33:11 PM,4.869666666666666,5.9502,1.1908387096774196,5.9502,30,,373.987,30,,,1,51,124,52,183.89996666666667,1,,183.89996666666667
H914Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-08-07 2:15:03 PM,6.004916666666667,9.094433333333335,1.2314333333333336,9.094433333333335,41,,467.069,30,,,,46,122,48,271.3154333333334,1,,271.3154333333334
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-23 3:22:58 PM,6.0192,12.820933333333334,1.211933333333333,12.820933333333334,25,,576.071,30,,,,61,136,63,337.72720000000004,1,,337.72720000000004
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-05-20 2:20:16 PM,9.019555555555556,27.464499999999997,1.6236363636363635,27.464499999999997,43,,750,22,,,1,84,232,49,444.3825238095238,1,,444.3825238095239
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-04-30 2:16:49 PM,1.7336666666666665,2.7208333333333337,1.0726666666666669,2.7208333333333337,3,,268.9,30,1,,,43,109,40,153.56533333333334,1,,153.56533333333334
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-04-29 2:43:04 PM,0.373,1.7188333333333332,1.0590000000000002,1.7188333333333332,2,,238.611,30,,,,36,107,36,128.96396666666664,1,,128.96396666666666
H913Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-03-07 12:49:17 PM,50.128,,,,6,,750,,,,,8,52,29,,,,
H911Gm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-03-07 12:28:18 PM,21.4855,29.221500000000006,3.8940000000000006,29.221500000000006,50,,750,18,,,,,144,27,453.40388888888884,1,,453.40388888888884
H913Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-03-02 4:46:05 PM,55.16233333333334,108.6478,2.2948,108.6478,31,,750,5,,,,98,217,62,307.4108,1,,307.4108
H913Gm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-03-01 1:41:07 PM,10.922636363636366,16.821633333333338,2.4378,16.821633333333338,59,,732.897,30,,,,41,156,79,514.1838666666669,1,,514.1838666666667
H913Gm1,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-03-01 1:15:03 PM,115.01733333333334,20.832925925925924,1.7145185185185186,20.832925925925924,4,,750,27,,,1,52,135,56,612.5557777777778,1,,612.5557777777778
H911Gm2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-02-26 3:41:30 PM,38.208,,,,48,,750,,,,,14,78,28,,,,
H917Gm5,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-02-25 4:35:10 PM,16.66825,30.414999999999996,1.312833333333333,30.414999999999996,69,,750,18,,,2,65,214,37,211.3297222222222,1,,211.3297222222222
DF9m1,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-02-28 12:48:08 PM,3.423875,5.342200000000001,1.5569666666666664,5.342200000000001,27,,362.132,30,,,,94,136,54,193.41796666666667,1,,193.41796666666667
DF9m2,3_6       ,m,VAChT^flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Training,,,Extinction Touch - Helena - DP,EXTINCTION TRAIN,30,750,2015-02-27 4:22:06 PM,2.7941428571428566,6.019733333333333,1.0095999999999998,6.019733333333333,22,3,366.052,30,4,,6,112,125,68,227.98633333333333,1,,227.98633333333333
