AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - % Correct,AVG_End Summary - Condition,AVG_End Summary - No Correction Trials,AVG_End Summary - Trials Completed,AVG_Incorrect Touch Latency
D2Vg3Fx36m9,3_6       ,m,VGLUT3^D2-Cre-flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-11-26 4:28:27 PM,1.2397000000000005,3.005933333333333,90,1014.299,3,30,4.1883333333333335
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-11-27 4:12:31 PM,1.3039666666666667,1.945833333333333,100,796.242,,30,
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-11-30 4:18:02 PM,1.3984,3.394166666666666,83.333,1066.963,7,30,2.035285714285714
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-12-01 4:41:00 PM,1.1367,3.197333333333333,93.333,883.471,2,30,2.4655
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-12-02 4:06:50 PM,1.3835666666666668,2.0299666666666663,96.667,868.634,1,30,31.933
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-12-03 4:56:06 PM,1.2960333333333336,1.9804000000000004,100,759.71,,30,
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-12-04 4:39:01 PM,1.1120333333333334,1.9834333333333334,93.333,893.439,2,30,5.6185
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-12-07 3:56:13 PM,0.9759666666666668,2.3499000000000003,93.333,827.368,2,30,2.498
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-12-08 4:20:22 PM,1.1782,2.9523666666666672,96.667,826.784,1,30,1.38
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-12-09 3:42:13 PM,1.4240666666666664,2.7905,96.667,923.954,1,30,1.316
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-12-10 3:59:28 PM,1.1004666666666665,1.9789,96.667,851.408,1,30,2.347
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-11-13 4:39:22 PM,1.6446111111111112,4.502055555555556,26.316,3600,87,19,4.4043409090909105
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-11-16 4:39:11 PM,1.1259333333333332,3.6115,40,2575.239,53,30,3.9294074074074077
D2Vg3Fx37m7,3_6       ,m,VGLUT3^flox/flox,VGLUT3^D2-Cre-flox/flox,OK_D2CreVGLUT3fx_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2015-11-17 4:37:03 PM,1.0436,7.333633333333331,43.333,2998.306,55,30,6.397696428571429
